Time,StartedAt,Station,LotNumber,FileName,OperatorName,Result,PeakLoadKgf,LowerSpecKgf,UpperSpecKgf,SampleCount,DataFileName,Message,DataRowNumber
2026-09-04 10:01:00.000,2026-09-04 10:00:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.451000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",1
2026-09-04 10:02:00.000,2026-09-04 10:01:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.597000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",2
2026-09-04 10:03:00.000,2026-09-04 10:02:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.596000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",3
2026-09-04 10:04:00.000,2026-09-04 10:03:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.572000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",4
2026-09-04 10:05:00.000,2026-09-04 10:04:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.444000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",5
2026-09-04 10:06:00.000,2026-09-04 10:05:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.586000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",6
2026-09-04 10:07:00.000,2026-09-04 10:06:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.458000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",7
2026-09-04 10:08:00.000,2026-09-04 10:07:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.415000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",8
2026-09-04 10:09:00.000,2026-09-04 10:08:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.452000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",9
2026-09-04 10:10:00.000,2026-09-04 10:09:00.000,#1,SAMPLE_20260904_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.488000,0.400000,0.400000,60,20260904101400_SAMPLE_20260904_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",10
